storyPriority,storyType,storyTitle,storyPoints,userPreviousSuccessRate,completed,userSkills,skills,tags
4,6,Refactor database schema,6.020968081598068,0.6570718194421591,False,"['MongoDB', 'SQL', 'PostgreSQL', 'Skill15', 'Skill21']","['Database Schema', 'Tech33', 'Tech12', 'Database Design', 'Refactoring']","['Tag30', 'Refactor', 'Schema', 'Tag10', 'Database']"
0,0,User story: Improve accessibility,2.51037859968583,0.915698712578667,True,"['Skill38', 'Accessibility', 'UX', 'Skill28', 'UI Design']","['Accessibility', 'Tech45', 'Improvement', 'User Story', 'Tech15']","['Accessibility', 'Tag33', 'Improvement', 'Tag32', 'User']"
2,1,Task: Develop a chatbot for customer support,6.249167802616897,0.562743753176716,False,"['Machine Learning', 'Chatbot Development', 'Skill44', 'NLP', 'Skill32']","['Tech9', 'Tech2', 'Development', 'Chatbot', 'Task']","['Tag16', 'Development', 'Chatbot', 'Tag23', 'Frontend']"
3,3,Spike: Test new logging library,4.041656352058563,0.5992554431052401,False,"['Performance Optimization', 'Skill31', 'Testing', 'Logging Library', 'Skill7']","['Library', 'Tech47', 'Test', 'Logging', 'Tech4', 'Tech11']","['Test', 'Tag20', 'Logging', 'Performance', 'Tag10', 'Tag39']"
3,2,Task: Implement a load balancer for high traffic using Azure,11.21568894612238,0.5914468171529568,False,"['Cloud Computing', 'Load Balancer', 'Skill31', 'Skill25', 'API Integration', 'Skill18']","['Load Balancer', 'Tech25', 'Task', 'Implementation', 'Tech37', 'Tech11']","['Tag27', 'Load Balancer', 'Tag16', 'Backend', 'Implementation', 'Tag15']"
3,4,Bug: Fix authentication issue,8.533967157629345,0.5385948073378655,True,"['Skill14', 'Authentication', 'Bug Fixing', 'Skill36', 'Authorization', 'Skill9', 'Skill23']","['Tech27', 'Tech2', 'Tech33', 'Authentication Issue', 'Bug Fixing', 'Fix Bug', 'Tech39']","['Bug Fix', 'Tag18', 'Authentication', 'Tag42', 'Tag48', 'Backend', 'Tag26']"
2,3,Epic: Implement a microservices architecture for scalability,9.269456073340537,0.8245691435059421,False,"['Skill4', 'Cloud Computing', 'Microservices', 'Skill13', 'API Integration']","['Tech14', 'Scalability', 'Architecture', 'Microservices', 'Tech28']","['Scalability', 'Architecture', 'Backend', 'Tag15', 'Tag45']"
0,5,Research: New AI-powered chatbot for customer support using Rasa,4.925598403188618,0.943473504592995,True,"['Chatbot Development', 'Skill45', 'NLP', 'Skill27', 'Research']","['Tech27', 'Tech17', 'New Tech', 'Research', 'Chatbot']","['Tag6', 'New Tech', 'Tag5', 'Research', 'Chatbot']"
5,6,Refactor: Optimize database schema for performance using MySQL,9.504425016333913,0.7082367422600239,False,"['Database Optimization', 'Schema Design', 'Skill44', 'Skill29', 'Skill36', 'Skill21', 'MySQL']","['Tech14', 'Optimization', 'Tech40', 'Refactor', 'Tech4', 'Tech44', 'Database']","['Optimization', 'Tag44', 'Tag17', 'Tag48', 'Refactor', 'Tag23', 'Database']"
2,0,User story: Improve accessibility,2.4519987511528627,0.8403497386466954,False,"['Accessibility', 'UX', 'Skill2', 'Skill44', 'Skill33', 'UI Design']","['Tech14', 'Accessibility', 'Tech38', 'Improvement', 'User Story', 'Tech29']","['Accessibility', 'Tag7', 'Improvement', 'Tag24', 'User', 'Tag45']"
1,6,Refactor: Simplify database queries,4.282432414930524,0.6145140470149348,True,"['Database Optimization', 'Skill34', 'Query Simplification', 'SQL', 'Skill18']","['Tech40', 'Tech31', 'Refactor', 'Simplification', 'Database']","['Refactor', 'Tag12', 'Simplification', 'Database', 'Tag1']"
1,2,Task: Implement API gateway,5.282799815849639,0.5183885614001503,False,"['Skill22', 'Skill1', 'Skill5', 'Microservices', 'API Gateway', 'API Design', 'Skill18']","['Tech10', 'Tech38', 'Tech47', 'Task', 'Implementation', 'API Gateway', 'Tech20']","['API', 'Tag33', 'Tag42', 'Tag5', 'Backend', 'Tag23', 'Gateway']"
3,2,Task: Implement a load balancer for high traffic using HAProxy,8.836551206309705,0.6426839269969362,False,"['Skill2', 'Skill42', 'Cloud Computing', 'Load Balancer', 'API Integration']","['Tech23', 'Tech2', 'Load Balancer', 'Task', 'Implementation']","['Load Balancer', 'Backend', 'Tag12', 'Implementation', 'Tag34']"
2,1,Task: Develop a mobile app for iOS,5.926130413453885,0.6087434804918999,False,"['Skill30', 'Swift', 'iOS', 'Skill47', 'Skill29', 'Skill32', 'Mobile App Development']","['Mobile App', 'iOS', 'Development', 'Tech1', 'Tech12', 'Tech4', 'Tech44']","['Mobile App', 'iOS', 'Tag16', 'Development', 'Tag42', 'Tag35', 'Tag1']"
1,5,Research new tech stack,3.948846138229648,0.48737942121669586,False,"['Data Science', 'Machine Learning', 'Skill34', 'Research', 'Skill26']","['New Tech', 'Tech49', 'Tech Stack', 'Research', 'Tech20']","['New Tech', 'Tech Stack', 'Research', 'Tag45', 'Tag43']"
4,6,Refactor: Optimize database schema,5.16618665212649,0.6588506714990636,False,"['Skill2', 'Database Optimization', 'Database Performance', 'Schema Design']","['Optimization', 'Refactor', 'Database', 'Tech24']","['Optimization', 'Refactor', 'Database', 'Tag25']"
4,4,Bug: Fix security issue in Node.js application,12.453399736363673,0.5951729410312807,True,"['Security', 'Skill35', 'Node.js', 'Bug Fixing', 'Skill20']","['Security', 'Tech9', 'Bug Fixing', 'Tech21', 'Issue']","['Bug Fix', 'Security', 'Tag14', 'Tag1', 'Frontend']"
4,6,Refactor: Optimize database schema for performance using MySQL,10.04151439874332,0.6483414242345308,False,"['Database Optimization', 'Schema Design', 'Skill44', 'Skill8', 'MySQL']","['Optimization', 'Tech19', 'Refactor', 'Tech34', 'Database']","['Optimization', 'Tag25', 'Tag33', 'Refactor', 'Database']"
1,0,User story: Improve accessibility,2.338534452618481,0.7823271178302056,True,"['Accessibility', 'UX', 'Skill46', 'Skill13', 'UI Design', 'Skill23']","['Accessibility', 'Tech46', 'Tech8', 'Improvement', 'Tech41', 'User Story']","['Accessibility', 'Tag38', 'Improvement', 'Tag24', 'User', 'Tag3']"
1,0,User story: Enhance user authentication,2.433200235755979,0.8730595911858527,True,"['Security', 'Authorization', 'Skill48', 'Authentication', 'Skill37']","['Security', 'Enhancement', 'Tech41', 'Tech37', 'User Story']","['Security', 'Enhancement', 'Tag16', 'Tag49', 'User']"
3,3,Spike: Test new caching library,3.6072725226179094,0.6916354962961047,False,"['Caching Library', 'Performance Optimization', 'Skill16', 'Testing', 'Skill12', 'Skill32']","['Library', 'Tech22', 'Tech16', 'Caching', 'Test', 'Tech28']","['Tag37', 'Caching', 'Test', 'Tag17', 'Tag47', 'Performance']"
5,2,Task: Implement a load balancer for high traffic,7.222770201853687,0.5628414772750999,False,"['Cloud Computing', 'Skill43', 'Load Balancer', 'Skill22', 'API Integration']","['Tech13', 'Tech22', 'Load Balancer', 'Task', 'Implementation']","['Tag41', 'Load Balancer', 'Tag33', 'Backend', 'Implementation']"
3,4,Bug: Fix UI issue on iOS,7.5278013331750575,0.5789061564693326,True,"['Skill11', 'Bug Fixing', 'iOS Development', 'Skill46', 'UI Design']","['Tech13', 'Tech8', 'Bug Fixing', 'Fix Bug', 'UI Issue']","['Bug Fix', 'UI', 'Tag12', 'Backend', 'Tag36']"
0,3,Spike: Test new logging library,4.087776396070045,0.5817274743845648,False,"['Performance Optimization', 'Skill22', 'Testing', 'Skill8', 'Logging Library']","['Library', 'Tech14', 'Test', 'Logging', 'Tech40']","['Tag7', 'Test', 'Logging', 'Performance', 'Tag10']"
4,3,Spike: Test new caching library,3.6207202699275745,0.5574950904038909,False,"['Caching Library', 'Performance Optimization', 'Skill43', 'Testing', 'Skill6', 'Skill18', 'Skill40']","['Library', 'Tech10', 'Tech29', 'Tech22', 'Caching', 'Test', 'Tech48']","['Tag27', 'Caching', 'Tag2', 'Test', 'Tag16', 'Tag35', 'Tag33', 'Performance']"
0,1,Task: Develop a desktop application for macOS,4.4151537779393575,0.5749731862217922,False,"['Desktop App Development', 'macOS', 'Swift', 'Skill43', 'Skill27']","['macOS', 'Development', 'Tech7', 'Tech20', 'Desktop App']","['macOS', 'Tag29', 'Development', 'Tag39', 'Desktop App']"
2,0,User story: Enhance user experience for accessibility,2.959458887565152,0.9398240112694893,True,"['Accessibility', 'Skill39', 'User Experience', 'UI Design', 'Skill26']","['Accessibility', 'Tech45', 'Enhancement', 'Tech1', 'User Story']","['Accessibility', 'Enhancement', 'Tag16', 'Tag42', 'User']"
0,5,Research: New AI-powered chatbot for customer support,5.14284062533414,0.9192664650894588,True,"['Chatbot Development', 'NLP', 'Research', 'Skill41', 'Skill40']","['New Tech', 'Tech12', 'Research', 'Chatbot', 'Tech20']","['Tag7', 'New Tech', 'Tag35', 'Research', 'Chatbot']"
5,3,Spike: Test new logging library,4.618224860168039,0.5895481114799136,False,"['Performance Optimization', 'Testing', 'Skill1', 'Logging Library', 'Skill25', 'Skill23']","['Library', 'Tech6', 'Tech16', 'Test', 'Logging', 'Tech35']","['Tag6', 'Test', 'Logging', 'Tag19', 'Performance', 'Tag39']"
2,0,User story: Enhance user experience for accessibility,2.937727870661234,0.7897311984026121,True,"['Accessibility', 'Skill16', 'Skill25', 'User Experience', 'Skill41', 'UI Design']","['Accessibility', 'Enhancement', 'Tech1', 'Tech37', 'User Story', 'Tech20']","['Accessibility', 'Tag37', 'Tag31', 'Enhancement', 'User', 'Tag45']"
5,3,Implement user profile page,3.620449525970647,0.7599558310208379,True,"['Skill39', 'Python', 'Skill11', 'JavaScript', 'Skill21', 'HTML/CSS']","['User Profile Page', 'Tech13', 'Front-end Development', 'Tech43', 'Tech12']","['Page', 'Tag20', 'Tag11', 'Frontend', 'User Profile', 'Tag45']"
5,4,Bug: Fix security issue in Node.js application,13.57390218401862,0.629500948805557,True,"['Security', 'Bug Fixing', 'Skill40', 'Node.js']","['Tech12', 'Security', 'Issue', 'Bug Fixing']","['Bug Fix', 'Security', 'Frontend', 'Tag24']"
1,1,Task: Develop a chatbot for customer service,7.280960927917032,0.5771544884885201,False,"['Skill38', 'Machine Learning', 'Chatbot Development', 'Skill1', 'Skill29', 'NLP']","['Tech32', 'Development', 'Chatbot', 'Task', 'Tech39', 'Tech48']","['Tag38', 'Tag8', 'Development', 'Chatbot', 'Tag40', 'Frontend']"
0,0,User story: Improve user experience,1.9646441214932582,0.9376602041212212,True,"['User Experience', 'Human-Computer Interaction', 'Skill20', 'UX Design', 'Skill25']","['User Experience', 'Improvement', 'Tech42', 'Tech29', 'UX']","['Tag4', 'Tag25', 'User Experience', 'Improvement', 'UX']"
3,6,Refactor: Simplify database queries,4.618224860168039,0.6503066930172962,False,"['Database Optimization', 'Skill11', 'Query Simplification', 'Database Performance', 'Skill12', 'Skill24']","['Tech48', 'Tech3', 'Refactor', 'Simplification', 'Database', 'Tech29']","['Tag27', 'Tag37', 'Tag5', 'Refactor', 'Simplification', 'Database']"
0,3,Epic: Develop a machine learning pipeline for predictive analytics,10.440941357299792,0.9200515999799914,False,"['Pipeline Development', 'Skill37', 'Analytics', 'Machine Learning']","['Pipeline', 'Analytics', 'Tech7', 'Machine Learning']","['Pipeline', 'Analytics', 'Tag3', 'Machine Learning']"
2,4,Bug: Fix deployment issue,7.739825506802308,0.618076296294997,False,"['Skill30', 'Skill35', 'Cloud Computing', 'Skill8', 'Deployment', 'API Integration', 'Skill26']","['Tech23', 'Tech6', 'Tech36', 'Tech8', 'Bug Fixing', 'Fix Bug', 'Deployment Issue']","['Tag29', 'Bug Fix', 'Tag4', 'Backend', 'Deployment', 'Tag34', 'Tag43']"
3,6,Refactor: Improve code organization,5.223823426369142,0.5704563919280488,True,"['Code Quality', 'Code Organization', 'Skill47', 'Skill3', 'Refactoring', 'Skill26']","['Code Quality', 'Tech13', 'Tech27', 'Tech16', 'Refactor', 'Organization']","['Tag4', 'Code Quality', 'Tag22', 'Tag17', 'Refactor', 'Organization']"
2,0,User story: Enhance user authentication,2.49814442307789,0.956569681196397,False,"['Security', 'Authentication', 'Skill3', 'Skill32', 'Authorization', 'Skill18']","['Security', 'Tech32', 'Enhancement', 'Tech12', 'User Story', 'Tech11']","['Security', 'Tag18', 'Tag41', 'Enhancement', 'Tag24', 'User']"
4,1,Task: Develop a chatbot for customer service,6.584847927391265,0.5542232880468512,False,"['Skill35', 'Machine Learning', 'Chatbot Development', 'Skill1', 'NLP', 'Skill23']","['Tech24', 'Development', 'Tech25', 'Chatbot', 'Task', 'Tech20']","['Tag44', 'Development', 'Tag12', 'Chatbot', 'Tag1', 'Frontend']"
2,6,Refactor: Improve code quality,3.4909045236967726,0.6349921630877084,True,"['Code Quality', 'Code Review', 'Refactoring', 'Skill25', 'Skill19']","['Code Quality', 'Tech30', 'Improvement', 'Refactor', 'Tech20']","['Tag30', 'Code Quality', 'Tag35', 'Improvement', 'Refactor']"
8,4,Bug: Fix authentication issue,7.212873457134923,0.5428593260405155,True,"['Authentication', 'Bug Fixing', 'Skill27', 'Skill13', 'Authorization', 'Skill9']","['Tech49', 'Bug Fixing', 'Authentication Issue', 'Fix Bug', 'Tech41', 'Tech25']","['Bug Fix', 'Authentication', 'Tag48', 'Backend', 'Tag9', 'Tag15']"
0,0,User story: Enhance user experience,3.088779279364116,0.7907654102663115,False,"['Interaction Design', 'Skill43', 'User Experience', 'Skill20', 'Skill9', 'UX Design', 'Skill19']","['Tech47', 'Tech16', 'User Experience', 'Improvement', 'Tech26', 'User Story', 'Tech39']","['Tag22', 'Tag2', 'User Experience', 'Improvement', 'Tag26', 'User', 'Tag45']"
3,1,Task: Develop a chatbot for customer support,6.576403115521469,0.6071903999586272,False,"['Machine Learning', 'Chatbot Development', 'Skill45', 'NLP', 'Skill33']","['Tech27', 'Development', 'Task', 'Chatbot', 'Tech39']","['Tag37', 'Tag31', 'Development', 'Chatbot', 'Frontend']"
0,0,User story: Enhance accessibility,2.075999030082122,0.8067211237475496,True,"['Skill38', 'Accessibility', 'Skill30', 'User Experience', 'UI Design']","['Accessibility', 'Tech6', 'Enhancement', 'Tech7', 'User Story']","['Accessibility', 'Tag37', 'Enhancement', 'User', 'Tag3']"
2,0,User story: Enhance user experience,2.8562213465073705,0.960240395389096,False,"['Interaction Design', 'Skill22', 'User Experience', 'Skill32', 'UX Design', 'Skill18']","['Tech14', 'Tech6', 'User Experience', 'Improvement', 'Tech1', 'User Story']","['Tag14', 'User Experience', 'Improvement', 'Tag5', 'User', 'Tag23']"
2,4,Bug: Fix security issue in Node.js application,14.000764148544503,0.5697823522833473,True,"['Security', 'Node.js', 'Skill3', 'Bug Fixing', 'Skill27', 'Skill6']","['Security', 'Issue', 'Bug Fixing', 'Tech7', 'Tech34', 'Tech39']","['Bug Fix', 'Security', 'Tag5', 'Tag40', 'Frontend', 'Tag43']"
6,4,Bug: Fix security vulnerability in React application,12.717071244265394,0.662921060794125,True,"['Security', 'React', 'Bug Fixing', 'Skill27', 'Skill13']","['Tech10', 'Security', 'Bug Fixing', 'Tech41', 'Vulnerability']","['Bug Fix', 'Security', 'Tag14', 'Tag21', 'Frontend']"
1,2,Task: Implement a content delivery network for high traffic using AWS,7.333571399569346,0.919284761969703,True,"['Cloud Computing', 'CDN', 'Skill8', 'API Integration', 'Skill17']","['Tech9', 'CDN', 'Tech47', 'Task', 'Implementation']","['CDN', 'Tag35', 'Backend', 'Implementation', 'Tag39']"
1,2,Task: Implement a load balancer for high traffic,6.863470668827721,0.6003087993034912,False,"['Skill2', 'Cloud Computing', 'Load Balancer', 'API Integration', 'Skill7']","['Tech18', 'Tech21', 'Load Balancer', 'Task', 'Implementation']","['Tag4', 'Load Balancer', 'Backend', 'Implementation', 'Tag3']"
0,2,Task: Implement a content delivery network for high traffic using AWS,8.357116016167977,0.8643153795369988,False,"['Cloud Computing', 'CDN', 'Skill15', 'API Integration', 'Skill19']","['Tech18', 'CDN', 'Task', 'Implementation', 'Tech34']","['Tag7', 'CDN', 'Backend', 'Implementation', 'Tag15']"
2,2,Task: Implement API gateway,4.932302336641101,0.5384712161795258,False,"['Skill38', 'Skill24', 'Microservices', 'API Gateway', 'API Design']","['Tech1', 'Task', 'Implementation', 'API Gateway', 'Tech34']","['Tag29', 'API', 'Backend', 'Tag40', 'Gateway']"
4,4,Bug: Fix security issue in Node.js application,13.963548029228136,0.6018961515956324,True,"['Security', 'Skill42', 'Node.js', 'Skill31', 'Bug Fixing', 'Skill5']","['Security', 'Tech6', 'Bug Fixing', 'Tech12', 'Tech25', 'Issue']","['Bug Fix', 'Security', 'Tag2', 'Tag36', 'Tag21', 'Frontend']"
4,6,Refactor: Simplify database queries for performance,5.376709608307962,0.6676694419951515,False,"['Database Optimization', 'Skill43', 'Query Simplification', 'Database Performance', 'Skill8', 'Skill21']","['Tech1', 'Tech12', 'Refactor', 'Simplification', 'Tech7', 'Database']","['Database', 'Tag35', 'Tag48', 'Refactor', 'Simplification', 'Tag40']"
0,2,Task: Implement a content delivery network,5.349918441343166,0.8451937612552406,True,"['Skill4', 'Skill39', 'Cloud Computing', 'CDN', 'Skill20', 'API Integration', 'Skill19']","['Tech29', 'CDN', 'Tech41', 'Task', 'Implementation', 'Tech28', 'Tech20']","['Tag4', 'CDN', 'Tag20', 'Tag5', 'Backend', 'Tag32', 'Implementation']"
6,6,Refactor database schema,5.947233427326718,0.5741963876971043,True,"['Skill35', 'Skill48', 'MongoDB', 'SQL', 'Skill20', 'PostgreSQL', 'Skill32']","['Database Schema', 'Tech24', 'Tech3', 'Database Design', 'Refactoring', 'Tech34', 'Tech15']","['Tag27', 'Tag42', 'Tag32', 'Refactor', 'Schema', 'Database', 'Tag43']"
6,4,Bug: Fix database connection issue on PostgreSQL,11.575289997981002,0.5876495976982892,True,"['Skill2', 'Database Administration', 'Bug Fixing', 'PostgreSQL', 'Skill33']","['Tech19', 'Bug Fixing', 'Fix Bug', 'Database Issue', 'Tech28']","['Bug Fix', 'Tag11', 'Backend', 'Tag12', 'Database']"
0,0,User story: Improve search functionality for e-commerce site,3.5218665438997596,0.9163134951987422,True,"['Search Engine Optimization', 'Skill11', 'User Experience', 'Skill20', 'Skill27', 'Skill6', 'UI Design']","['Tech14', 'Search', 'Tech27', 'Functionality', 'Tech26', 'User Story', 'Tech48']","['Search', 'Functionality', 'Tag11', 'Tag33', 'Tag12', 'Tag19', 'User']"
3,2,Task: Implement API gateway,5.08154010476032,0.4459203441351381,False,"['Skill16', 'Skill27', 'Microservices', 'API Gateway', 'API Design', 'Skill17', 'Skill23']","['Tech14', 'Tech19', 'Implementation', 'Task', 'Tech44', 'Tech37', 'API Gateway']","['API', 'Tag41', 'Backend', 'Tag26', 'Gateway', 'Tag3']"
3,1,Task: Develop chatbot,6.338084774950187,0.5757423605019705,False,"['Machine Learning', 'Chatbot Development', 'Skill45', 'Skill47', 'NLP', 'Skill33']","['Tech2', 'Development', 'Tech26', 'Task', 'Tech44', 'Chatbot']","['Development', 'Tag17', 'Tag36', 'Chatbot', 'Frontend', 'Tag43']"
0,0,User story: Enhance accessibility,2.4070163777928917,0.8333481844879411,False,"['Accessibility', 'Skill3', 'User Experience', 'Skill36', 'Skill7', 'Skill9', 'UI Design']","['Accessibility', 'Tech16', 'Tech24', 'Tech19', 'Enhancement', 'Tech36', 'User Story']","['Accessibility', 'Enhancement', 'Tag17', 'Tag11', 'Tag24', 'Tag12', 'User']"
3,2,Task: Implement notification system,5.717768427612163,0.5384927927646882,False,"['Skill2', 'Cloud Computing', 'Skill13', 'API Integration', 'Notification System']","['Notification', 'System', 'Tech24', 'Task', 'Tech28']","['Tag21', 'Notification', 'System', 'Backend', 'Tag1']"
